epoch,start.epoch,end.epoch,start.epoch_calculation,end.epoch_calculation,start.send_data,end.send_data,start.recv_data,end.recv_data,start.calc_gradients,end.calc_gradients,start.agg_gradients,end.agg_gradients,start.generate_data,end.generate_data,fid,is,start.fid,end.fid,start.is,end.is,size.data,size.feedback,start.swap,end.swap,swap,size.sent,size.recv
5202,1716387116.531028,1716387116.828309,1716387116.5310283,1716387116.8283079,1716387116.532128,1716387116.6847203,1716387116.6847806,1716387116.7978728,1716387116.8274107,1716387116.8283064,1716387116.798623,1716387116.8273137,1716387116.5310385,1716387116.5321274,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5203,1716387116.8284364,1716387117.1043823,1716387116.8284369,1716387117.1043813,1716387116.8297033,1716387116.9442658,1716387116.9443846,1716387117.0746555,1716387117.1033986,1716387117.1043794,1716387117.0754611,1716387117.1032963,1716387116.8284476,1716387116.8297024,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5204,1716387117.1046288,1716387117.3960397,1716387117.1046295,1716387117.396039,1716387117.105833,1716387117.2509923,1716387117.251055,1716387117.3657007,1716387117.3951042,1716387117.396037,1716387117.3665047,1716387117.3950078,1716387117.1046395,1716387117.1058323,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5205,1716387117.3961678,1716387117.6690726,1716387117.3961687,1716387117.669072,1716387117.3973536,1716387117.5316436,1716387117.5317044,1716387117.6369228,1716387117.6678355,1716387117.6690698,1716387117.637713,1716387117.6677184,1716387117.3961816,1716387117.3973532,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5206,1716387117.6692152,1716387117.923099,1716387117.6692154,1716387117.9230983,1716387117.670354,1716387117.8144543,1716387117.8145134,1716387117.8936636,1716387117.9221714,1716387117.9230967,1716387117.894501,1716387117.9220643,1716387117.669225,1716387117.6703534,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5207,1716387117.923242,1716387118.2121406,1716387117.9232423,1716387118.2121398,1716387117.9243271,1716387118.0684988,1716387118.0685804,1716387118.1826162,1716387118.211267,1716387118.212138,1716387118.1833797,1716387118.21117,1716387117.9232528,1716387117.9243267,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5208,1716387118.2122667,1716387118.4982328,1716387118.212267,1716387118.4982321,1716387118.2134175,1716387118.3631966,1716387118.3632667,1716387118.4683974,1716387118.4973187,1716387118.4982302,1716387118.4692512,1716387118.497201,1716387118.2122893,1716387118.213417,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5209,1716387118.4983773,1716387118.781672,1716387118.4983776,1716387118.7816713,1716387118.4994607,1716387118.6272082,1716387118.6272576,1716387118.7490485,1716387118.7806208,1716387118.7816691,1716387118.7498555,1716387118.7804427,1716387118.4983885,1716387118.4994605,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5210,1716387118.7818198,1716387119.0479,1716387118.78182,1716387119.0478992,1716387118.7830253,1716387118.9440029,1716387118.944038,1716387119.0187542,1716387119.0469723,1716387119.0478973,1716387119.0195212,1716387119.046876,1716387118.7818315,1716387118.7830245,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5211,1716387119.0480297,1716387119.3475385,1716387119.04803,1716387119.3475378,1716387119.0492725,1716387119.1945717,1716387119.194655,1716387119.3178992,1716387119.3466516,1716387119.3475358,1716387119.318646,1716387119.3465526,1716387119.0480404,1716387119.049272,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5212,1716387119.3476682,1716387119.6266952,1716387119.3476684,1716387119.6266937,1716387119.348896,1716387119.487784,1716387119.4878225,1716387119.5966485,1716387119.6257608,1716387119.6266916,1716387119.5974562,1716387119.6256564,1716387119.3476808,1716387119.3488953,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5213,1716387119.6268346,1716387119.8936405,1716387119.6268349,1716387119.8936396,1716387119.6280212,1716387119.7820776,1716387119.7821362,1716387119.8645086,1716387119.8927736,1716387119.8936377,1716387119.865262,1716387119.8926656,1716387119.6268456,1716387119.6280208,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5214,1716387119.8937964,1716387120.1846328,1716387119.8937967,1716387120.1846318,1716387119.8949893,1716387120.0312583,1716387120.031305,1716387120.154869,1716387120.1836329,1716387120.18463,1716387120.1556277,1716387120.1835208,1716387119.893808,1716387119.8949888,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5215,1716387120.1847725,1716387120.45829,1716387120.184773,1716387120.4582894,1716387120.185844,1716387120.3285587,1716387120.3286211,1716387120.429098,1716387120.4573803,1716387120.458287,1716387120.429846,1716387120.457283,1716387120.1847827,1716387120.1858435,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5216,1716387120.458416,1716387120.751658,1716387120.4584162,1716387120.7516572,1716387120.4594848,1716387120.6120706,1716387120.612106,1716387120.7224414,1716387120.7506948,1716387120.7516553,1716387120.7232094,1716387120.7505915,1716387120.458426,1716387120.4594843,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5217,1716387120.7518027,1716387121.0166717,1716387120.751803,1716387121.016671,1716387120.7530868,1716387120.8742552,1716387120.874291,1716387120.9865732,1716387121.0156362,1716387121.0166686,1716387120.987435,1716387121.015507,1716387120.7518153,1716387120.753086,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5218,1716387121.0168266,1716387121.3103383,1716387121.016827,1716387121.310337,1716387121.0180128,1716387121.141909,1716387121.1419458,1716387121.280364,1716387121.309371,1716387121.3103352,1716387121.2811623,1716387121.309268,1716387121.0168383,1716387121.0180118,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5219,1716387121.3104742,1716387121.5673025,1716387121.3104744,1716387121.5673018,1716387121.3116112,1716387121.4359226,1716387121.4359586,1716387121.5375304,1716387121.566389,1716387121.5672998,1716387121.5383058,1716387121.566242,1716387121.3104856,1716387121.3116105,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5220,1716387121.5674498,1716387121.8807616,1716387121.5674503,1716387121.8807607,1716387121.568556,1716387121.7021458,1716387121.7021823,1716387121.8405893,1716387121.8797293,1716387121.880759,1716387121.8415241,1716387121.879609,1716387121.567465,1716387121.5685554,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5221,1716387121.8809083,1716387122.1968906,1716387121.8809085,1716387122.1968899,1716387121.8821259,1716387122.043359,1716387122.0434163,1716387122.1542065,1716387122.1958966,1716387122.1968877,1716387122.1550844,1716387122.1957607,1716387121.8809192,1716387121.8821254,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5222,1716387122.1970444,1716387122.485185,1716387122.1970448,1716387122.4851842,1716387122.198247,1716387122.3183913,1716387122.3184266,1716387122.4419756,1716387122.484126,1716387122.4851828,1716387122.4428277,1716387122.4839911,1716387122.1970577,1716387122.1982462,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5223,1716387122.4853399,1716387122.8072,1716387122.48534,1716387122.807199,1716387122.486547,1716387122.6450016,1716387122.6450512,1716387122.7664747,1716387122.806098,1716387122.8071966,1716387122.7674587,1716387122.8059397,1716387122.4853508,1716387122.4865465,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5224,1716387122.8073735,1716387123.1011407,1716387122.8073738,1716387123.1011395,1716387122.8086908,1716387122.9781415,1716387122.9782007,1716387123.062086,1716387123.0997899,1716387123.1011376,1716387123.0628576,1716387123.0996523,1716387122.8073847,1716387122.80869,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5225,1716387123.1013372,1716387123.3879979,1716387123.1013377,1716387123.3879972,1716387123.1031563,1716387123.224795,1716387123.224926,1716387123.3455596,1716387123.3869123,1716387123.3879952,1716387123.34642,1716387123.3867836,1716387123.1013505,1716387123.1031554,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5226,1716387123.3881621,1716387123.7064953,1716387123.3881624,1716387123.7064946,1716387123.3894126,1716387123.5455782,1716387123.545649,1716387123.6638548,1716387123.7054095,1716387123.706493,1716387123.6648047,1716387123.7052703,1716387123.3881738,1716387123.3894122,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5227,1716387123.7066457,1716387123.9876704,1716387123.706646,1716387123.9876695,1716387123.7078521,1716387123.8729923,1716387123.873094,1716387123.9553003,1716387123.9866939,1716387123.9876676,1716387123.9563575,1716387123.986538,1716387123.7066572,1716387123.7078514,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5228,1716387123.9878452,1716387124.2591653,1716387123.9878454,1716387124.2591643,1716387123.9891171,1716387124.1160846,1716387124.1161299,1716387124.2274601,1716387124.2582815,1716387124.2591627,1716387124.228227,1716387124.258171,1716387123.98786,1716387123.9891164,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5229,1716387124.2593045,1716387124.511357,1716387124.259305,1716387124.5113564,1716387124.260357,1716387124.385806,1716387124.3858492,1716387124.4809818,1716387124.5104597,1716387124.5113544,1716387124.4817662,1716387124.5103564,1716387124.2593153,1716387124.2603564,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5230,1716387124.5115526,1716387124.7725372,1716387124.511553,1716387124.7725363,1716387124.5127828,1716387124.6417592,1716387124.6418235,1716387124.7420642,1716387124.771615,1716387124.7725346,1716387124.74285,1716387124.771498,1716387124.5115628,1716387124.512782,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5231,1716387124.772694,1716387125.0812914,1716387124.7726946,1716387125.0812907,1716387124.7738159,1716387124.9189143,1716387124.9189496,1716387125.0502808,1716387125.080266,1716387125.081289,1716387125.0511904,1716387125.0801125,1716387124.7727063,1716387124.7738154,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5232,1716387125.0814404,1716387125.3914516,1716387125.0814407,1716387125.3914504,1716387125.08256,1716387125.222539,1716387125.2225845,1716387125.3615136,1716387125.3905823,1716387125.3914487,1716387125.3622963,1716387125.3904648,1716387125.0814507,1716387125.0825596,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5233,1716387125.3915834,1716387125.6666873,1716387125.3915837,1716387125.6666865,1716387125.39271,1716387125.517015,1716387125.5170932,1716387125.637871,1716387125.6658332,1716387125.6666846,1716387125.6386375,1716387125.6657257,1716387125.3915958,1716387125.392709,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5234,1716387125.6668944,1716387125.9419682,1716387125.666895,1716387125.941967,1716387125.6682372,1716387125.7998707,1716387125.7999063,1716387125.912541,1716387125.9410732,1716387125.9419656,1716387125.9133465,1716387125.9409518,1716387125.6669068,1716387125.6682365,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5235,1716387125.942113,1716387126.2018774,1716387125.9421132,1716387126.2018762,1716387125.9433463,1716387126.0747755,1716387126.074836,1716387126.1706958,1716387126.2009382,1716387126.2018743,1716387126.1715326,1716387126.2008266,1716387125.9421241,1716387125.9433453,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5236,1716387126.2020178,1716387126.460885,1716387126.202018,1716387126.4608843,1716387126.203197,1716387126.323134,1716387126.3232129,1716387126.431122,1716387126.4599159,1716387126.4608824,1716387126.4318957,1716387126.4598093,1716387126.2020307,1716387126.203196,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5237,1716387126.4610183,1716387126.7591228,1716387126.4610188,1716387126.759122,1716387126.4622023,1716387126.619297,1716387126.6193607,1716387126.7246764,1716387126.757957,1716387126.7591195,1716387126.7256045,1716387126.7578118,1716387126.461032,1716387126.4622018,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5238,1716387126.759327,1716387127.0069053,1716387126.7593274,1716387127.0069046,1716387126.760894,1716387126.8777292,1716387126.8777895,1716387126.9757793,1716387127.0059292,1716387127.0069027,1716387126.9766796,1716387127.005811,1716387126.7593396,1716387126.760893,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5239,1716387127.0070498,1716387127.310387,1716387127.0070503,1716387127.3103862,1716387127.0082228,1716387127.16346,1716387127.1634996,1716387127.2807076,1716387127.3094842,1716387127.3103848,1716387127.2814596,1716387127.3093872,1716387127.0070624,1716387127.008222,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5240,1716387127.310512,1716387127.5664136,1716387127.3105123,1716387127.5664127,1716387127.3116374,1716387127.4459233,1716387127.4459686,1716387127.5376348,1716387127.5655568,1716387127.566411,1716387127.5384047,1716387127.565454,1716387127.310522,1716387127.3116367,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5241,1716387127.566544,1716387127.8463542,1716387127.566545,1716387127.8463533,1716387127.567607,1716387127.6911771,1716387127.6912208,1716387127.8144197,1716387127.8454123,1716387127.8463514,1716387127.8152382,1716387127.8452923,1716387127.5665562,1716387127.5676064,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5242,1716387127.8464963,1716387128.104226,1716387127.8464968,1716387128.1042256,1716387127.8477635,1716387127.9776106,1716387127.9776685,1716387128.0744143,1716387128.1032968,1716387128.104224,1716387128.075193,1716387128.1031542,1716387127.84651,1716387127.847763,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5243,1716387128.1043518,1716387128.3446515,1716387128.1043522,1716387128.3446507,1716387128.1055012,1716387128.2293215,1716387128.2293558,1716387128.3145204,1716387128.3436508,1716387128.344649,1716387128.3153098,1716387128.3435528,1716387128.1043618,1716387128.1055007,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5244,1716387128.3447812,1716387128.605567,1716387128.3447814,1716387128.6055663,1716387128.3458567,1716387128.4826992,1716387128.4827726,1716387128.5757296,1716387128.6046467,1716387128.6055646,1716387128.5765085,1716387128.6045418,1716387128.3447914,1716387128.3458562,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5245,1716387128.6056988,1716387128.8667357,1716387128.6056993,1716387128.8667347,1716387128.6068234,1716387128.7792215,1716387128.7792902,1716387128.837332,1716387128.8657975,1716387128.8667333,1716387128.8380952,1716387128.8656955,1716387128.6057096,1716387128.606823,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5246,1716387128.8668625,1716387129.1292763,1716387128.8668628,1716387129.129275,1716387128.8680122,1716387128.994564,1716387128.994655,1716387129.0999088,1716387129.1283112,1716387129.1292737,1716387129.100728,1716387129.128209,1716387128.8668745,1716387128.8680117,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5247,1716387129.1294096,1716387129.3890078,1716387129.1294098,1716387129.389007,1716387129.1305664,1716387129.25407,1716387129.2541053,1716387129.3597205,1716387129.3881214,1716387129.3890057,1716387129.3604963,1716387129.3880272,1716387129.1294212,1716387129.1305656,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5248,1716387129.389138,1716387129.6760528,1716387129.3891382,1716387129.6760516,1716387129.390296,1716387129.5153213,1716387129.5153575,1716387129.6446466,1716387129.6751335,1716387129.6760502,1716387129.645431,1716387129.675013,1716387129.389148,1716387129.3902955,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5249,1716387129.6762223,1716387129.9099927,1716387129.6762226,1716387129.909992,1716387129.6774786,1716387129.7854803,1716387129.7855167,1716387129.8805816,1716387129.909142,1716387129.9099903,1716387129.8813548,1716387129.9090407,1716387129.6762338,1716387129.677478,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5250,1716387129.9101245,1716387130.1619847,1716387129.9101248,1716387130.1619837,1716387129.9111333,1716387130.029731,1716387130.0298214,1716387130.131317,1716387130.1610208,1716387130.1619823,1716387130.1320722,1716387130.1609206,1716387129.910134,1716387129.9111323,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5251,1716387130.1621215,1716387130.465285,1716387130.1621218,1716387130.4652843,1716387130.1632128,1716387130.304923,1716387130.3049796,1716387130.4355502,1716387130.4643993,1716387130.4652827,1716387130.4363067,1716387130.4643023,1716387130.162132,1716387130.1632123,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5252,1716387130.465412,1716387130.7279704,1716387130.4654121,1716387130.7279696,1716387130.4665034,1716387130.598843,1716387130.5988848,1716387130.6981294,1716387130.7270808,1716387130.727968,1716387130.6988842,1716387130.7269814,1716387130.465422,1716387130.466503,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5253,1716387130.728094,1716387130.9919767,1716387130.7280946,1716387130.991976,1716387130.7292912,1716387130.8561728,1716387130.8562095,1716387130.9619472,1716387130.9910073,1716387130.991974,1716387130.9628441,1716387130.9908805,1716387130.728104,1716387130.7292905,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5254,1716387130.9921098,1716387131.2623582,1716387130.99211,1716387131.2623575,1716387130.9932172,1716387131.1362355,1716387131.136275,1716387131.2333817,1716387131.2614717,1716387131.2623558,1716387131.234144,1716387131.2613747,1716387130.9921205,1716387130.9932168,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5255,1716387131.262488,1716387131.5472577,1716387131.2624881,1716387131.5472562,1716387131.2636375,1716387131.4165473,1716387131.4166152,1716387131.5106232,1716387131.5458016,1716387131.547254,1716387131.5118148,1716387131.5456448,1716387131.262498,1716387131.2636366,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5256,1716387131.5476313,1716387131.8159282,1716387131.5476322,1716387131.8159273,1716387131.549508,1716387131.6796079,1716387131.679667,1716387131.7831435,1716387131.8149486,1716387131.8159256,1716387131.7841105,1716387131.814816,1716387131.5476425,1716387131.5495074,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5257,1716387131.8160803,1716387132.0753686,1716387131.8160806,1716387132.0753675,1716387131.8173203,1716387131.9628048,1716387131.9628563,1716387132.0395622,1716387132.074031,1716387132.0753648,1716387132.0405064,1716387132.0738616,1716387131.816094,1716387131.8173199,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5258,1716387132.0755596,1716387132.3827949,1716387132.07556,1716387132.382794,1716387132.0772994,1716387132.2251592,1716387132.2251968,1716387132.353337,1716387132.381924,1716387132.3827922,1716387132.3541362,1716387132.3818254,1716387132.0755737,1716387132.0772986,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5259,1716387132.3829226,1716387132.6576486,1716387132.3829231,1716387132.6576478,1716387132.3839507,1716387132.5157564,1716387132.5157955,1716387132.6267958,1716387132.6567636,1716387132.6576462,1716387132.6275704,1716387132.6566496,1716387132.3829324,1716387132.38395,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5260,1716387132.6577897,1716387132.927018,1716387132.65779,1716387132.9270172,1716387132.6590433,1716387132.786494,1716387132.7865367,1716387132.8975747,1716387132.9260876,1716387132.9270158,1716387132.8983746,1716387132.9259665,1716387132.6578007,1716387132.6590426,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5261,1716387132.9271526,1716387133.1825798,1716387132.9271529,1716387133.1825783,1716387132.9283767,1716387133.0810926,1716387133.0811322,1716387133.153422,1716387133.1816108,1716387133.1825767,1716387133.1542103,1716387133.181507,1716387132.9271638,1716387132.928376,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5262,1716387133.182706,1716387133.4800982,1716387133.1827064,1716387133.4800975,1716387133.1837914,1716387133.3271265,1716387133.3272083,1716387133.4500897,1716387133.479216,1716387133.480096,1716387133.4508538,1716387133.4791162,1716387133.1827161,1716387133.183791,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5263,1716387133.480226,1716387133.7510974,1716387133.4802263,1716387133.7510962,1716387133.4813755,1716387133.622492,1716387133.6225731,1716387133.721777,1716387133.7500975,1716387133.7510946,1716387133.7225316,1716387133.7499938,1716387133.4802363,1716387133.481375,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5264,1716387133.751227,1716387133.992341,1716387133.7512271,1716387133.9923403,1716387133.7523267,1716387133.867864,1716387133.867927,1716387133.962708,1716387133.9914255,1716387133.9923384,1716387133.963631,1716387133.9912944,1716387133.751239,1716387133.7523258,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5265,1716387133.9925227,1716387134.2795558,1716387133.9925232,1716387134.2795548,1716387133.9936843,1716387134.1442292,1716387134.1442745,1716387134.2504952,1716387134.2786794,1716387134.279553,1716387134.2512577,1716387134.2785587,1716387133.9925377,1716387133.9936833,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5266,1716387134.2796862,1716387134.5621548,1716387134.2796867,1716387134.562143,1716387134.2808173,1716387134.4340303,1716387134.4340692,1716387134.5327265,1716387134.561156,1716387134.5621412,1716387134.5334835,1716387134.5610535,1716387134.2796986,1716387134.2808163,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5267,1716387134.5622869,1716387134.820077,1716387134.562287,1716387134.820076,1716387134.5633748,1716387134.7042806,1716387134.7043235,1716387134.790001,1716387134.81904,1716387134.8200743,1716387134.7907906,1716387134.8189082,1716387134.5622978,1716387134.5633743,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5268,1716387134.8202417,1716387135.0967906,1716387134.8202422,1716387135.0967898,1716387134.821425,1716387134.9615064,1716387134.9615872,1716387135.0629022,1716387135.0957081,1716387135.0967877,1716387135.0637858,1716387135.0955496,1716387134.8202548,1716387134.8214242,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5269,1716387135.0969613,1716387135.3571723,1716387135.0969615,1716387135.357171,1716387135.0982275,1716387135.2201667,1716387135.2202427,1716387135.3265934,1716387135.3562207,1716387135.3571694,1716387135.327422,1716387135.356123,1716387135.0969734,1716387135.098227,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5270,1716387135.357313,1716387135.6037488,1716387135.3573134,1716387135.6037476,1716387135.3584878,1716387135.50751,1716387135.507553,1716387135.5730903,1716387135.6027136,1716387135.6037455,1716387135.573886,1716387135.602589,1716387135.3573241,1716387135.3584871,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5271,1716387135.6039305,1716387135.8521285,1716387135.6039307,1716387135.8521252,1716387135.605214,1716387135.7518325,1716387135.7519467,1716387135.822172,1716387135.8511713,1716387135.852123,1716387135.8229315,1716387135.85107,1716387135.6039417,1716387135.6052136,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5272,1716387135.8522832,1716387136.1577508,1716387135.8522837,1716387136.1577501,1716387135.8535001,1716387136.0086622,1716387136.0087254,1716387136.1272013,1716387136.1568024,1716387136.1577482,1716387136.1280215,1716387136.1566978,1716387135.8522975,1716387135.8534997,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5273,1716387136.1578898,1716387136.4422073,1716387136.15789,1716387136.4422064,1716387136.1591203,1716387136.2966783,1716387136.2967646,1716387136.414112,1716387136.4413276,1716387136.442205,1716387136.414876,1716387136.4412193,1716387136.1579013,1716387136.1591198,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5274,1716387136.442349,1716387136.737104,1716387136.4423492,1716387136.7371027,1716387136.4435692,1716387136.5961676,1716387136.5962048,1716387136.7068434,1716387136.7361598,1716387136.7371013,1716387136.7076335,1716387136.736059,1716387136.442359,1716387136.4435687,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5275,1716387136.7372446,1716387137.0415268,1716387136.737245,1716387137.041526,1716387136.7383454,1716387136.8951805,1716387136.8952186,1716387137.0117066,1716387137.0406284,1716387137.0415242,1716387137.0126545,1716387137.0404978,1716387136.7372572,1716387136.738345,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5276,1716387137.0416636,1716387137.305712,1716387137.041664,1716387137.3057108,1716387137.0428083,1716387137.1978076,1716387137.1978388,1716387137.2768703,1716387137.3048198,1716387137.3057096,1716387137.2776518,1716387137.3047144,1716387137.0416737,1716387137.0428078,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5277,1716387137.3058634,1716387137.5716906,1716387137.3058636,1716387137.5716898,1716387137.3069556,1716387137.4685824,1716387137.4686422,1716387137.5424886,1716387137.5708413,1716387137.571688,1716387137.5432265,1716387137.570743,1716387137.3058755,1716387137.306955,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5278,1716387137.5718167,1716387137.8358343,1716387137.571817,1716387137.8358335,1716387137.5729,1716387137.694225,1716387137.6942692,1716387137.8066275,1716387137.834886,1716387137.8358319,1716387137.8075075,1716387137.834771,1716387137.5718262,1716387137.5728993,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5279,1716387137.8359704,1716387138.0843983,1716387137.8359706,1716387138.0843976,1716387137.8371606,1716387137.9483078,1716387137.9483714,1716387138.055437,1716387138.0834272,1716387138.084396,1716387138.0562296,1716387138.0833254,1716387137.8359816,1716387137.83716,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5280,1716387138.0845556,1716387138.3453372,1716387138.084556,1716387138.3453364,1716387138.085679,1716387138.2046468,1716387138.204785,1716387138.315671,1716387138.3444328,1716387138.3453348,1716387138.3164825,1716387138.3443305,1716387138.0845675,1716387138.0856786,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5281,1716387138.3454661,1716387138.5876026,1716387138.3454664,1716387138.587602,1716387138.3465567,1716387138.4711142,1716387138.4711518,1716387138.558959,1716387138.5867188,1716387138.5876002,1716387138.5597517,1716387138.5866182,1716387138.3454773,1716387138.3465562,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5282,1716387138.5878112,1716387138.8758078,1716387138.5878122,1716387138.8758068,1716387138.5889604,1716387138.7198231,1716387138.7198596,1716387138.846494,1716387138.8748872,1716387138.875805,1716387138.8474689,1716387138.8747835,1716387138.5878205,1716387138.58896,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5283,1716387138.8759377,1716387139.1291583,1716387138.875938,1716387139.1291573,1716387138.8771064,1716387139.038733,1716387139.038777,1716387139.0999782,1716387139.1282089,1716387139.1291556,1716387139.1007688,1716387139.1281073,1716387138.8759475,1716387138.877106,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5284,1716387139.129323,1716387139.4135957,1716387139.1293235,1716387139.413595,1716387139.130506,1716387139.2893448,1716387139.2894385,1716387139.3847184,1716387139.4126656,1716387139.4135933,1716387139.3854637,1716387139.4125676,1716387139.129336,1716387139.1305053,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5285,1716387139.4137242,1716387139.705912,1716387139.4137244,1716387139.705911,1716387139.4147363,1716387139.5583475,1716387139.5584047,1716387139.6763222,1716387139.7050152,1716387139.7059093,1716387139.677095,1716387139.7049062,1716387139.4137342,1716387139.4147358,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5286,1716387139.7060595,1716387139.9851024,1716387139.70606,1716387139.9851015,1716387139.7070916,1716387139.8477056,1716387139.8478155,1716387139.9538383,1716387139.984122,1716387139.9850996,1716387139.9547083,1716387139.98399,1716387139.7060711,1716387139.7070906,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5287,1716387139.9852512,1716387140.2946496,1716387139.9852517,1716387140.2946486,1716387139.9865031,1716387140.1458604,1716387140.1459079,1716387140.2654743,1716387140.2936962,1716387140.2946467,1716387140.2662582,1716387140.2935913,1716387139.9852662,1716387139.9865024,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5288,1716387140.2947829,1716387140.5702326,1716387140.294783,1716387140.570232,1716387140.2959344,1716387140.434315,1716387140.4343913,1716387140.5406268,1716387140.569337,1716387140.57023,1716387140.5414035,1716387140.5692358,1716387140.294794,1716387140.295934,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
5289,1716387140.57036,1716387140.8672352,1716387140.5703604,1716387140.867234,1716387140.5713816,1716387140.7085297,1716387140.7086947,1716387140.8365083,1716387140.8663068,1716387140.8672326,1716387140.8373437,1716387140.8662047,1716387140.5703707,1716387140.571381,,,,,,,0.234375,2.34375,,,False,4.6875,2.34375
