epoch,start.epoch,end.epoch,start.epoch_calculation,end.epoch_calculation,start.send_data,end.send_data,start.recv_data,end.recv_data,start.calc_gradients,end.calc_gradients,start.agg_gradients,end.agg_gradients,start.generate_data,end.generate_data,fid,is,start.fid,end.fid,start.is,end.is,size.data,size.feedback,start.swap,end.swap,swap,size.sent,size.recv
9013,1716380365.0123308,1716380365.1457427,1716380365.0123312,1716380365.145742,1716380365.0133796,1716380365.0712056,1716380365.0712771,1716380365.1291792,1716380365.1448886,1716380365.1457403,1716380365.1297283,1716380365.144784,1716380365.0123398,1716380365.0133789,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9014,1716380365.1458733,1716380365.279335,1716380365.145874,1716380365.2793336,1716380365.146984,1716380365.2045739,1716380365.2046533,1716380365.2624528,1716380365.278433,1716380365.2793322,1716380365.2629826,1716380365.2783334,1716380365.1458852,1716380365.1469836,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9015,1716380365.2794657,1716380365.4119449,1716380365.279466,1716380365.411944,1716380365.2806497,1716380365.3364394,1716380365.3365312,1716380365.396869,1716380365.4111698,1716380365.4119425,1716380365.3973427,1716380365.4110813,1716380365.2794755,1716380365.2806492,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9016,1716380365.4120667,1716380365.5530944,1716380365.4120672,1716380365.5530937,1716380365.4130614,1716380365.47548,1716380365.4755144,1716380365.5382087,1716380365.552282,1716380365.553092,1716380365.5386848,1716380365.5521936,1716380365.412073,1716380365.413061,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9017,1716380365.553216,1716380365.6847947,1716380365.5532162,1716380365.684794,1716380365.5542145,1716380365.6115837,1716380365.6116168,1716380365.6696308,1716380365.683912,1716380365.684792,1716380365.670182,1716380365.6837983,1716380365.5532281,1716380365.554214,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9018,1716380365.6849337,1716380365.815727,1716380365.684934,1716380365.8157263,1716380365.6858916,1716380365.7473238,1716380365.7474227,1716380365.8002958,1716380365.8148966,1716380365.8157244,1716380365.8008142,1716380365.814799,1716380365.684942,1716380365.6858912,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9019,1716380365.8158505,1716380365.9411085,1716380365.815851,1716380365.9411077,1716380365.8169534,1716380365.8750525,1716380365.8751523,1716380365.926282,1716380365.9402163,1716380365.941106,1716380365.926779,1716380365.9401221,1716380365.8158638,1716380365.8169525,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9020,1716380365.9412272,1716380366.0728862,1716380365.9412274,1716380366.0728855,1716380365.9422693,1716380366.0129688,1716380366.0130143,1716380366.057914,1716380366.072099,1716380366.072884,1716380366.058386,1716380366.072015,1716380365.9412448,1716380365.9422686,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9021,1716380366.0730004,1716380366.2098975,1716380366.0730007,1716380366.2098968,1716380366.0739574,1716380366.1290092,1716380366.1291008,1716380366.1942234,1716380366.2091196,1716380366.2098954,1716380366.1947181,1716380366.2090197,1716380366.0730066,1716380366.0739563,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9022,1716380366.2100205,1716380366.3387582,1716380366.2100208,1716380366.3387573,1716380366.21095,1716380366.2705917,1716380366.2706282,1716380366.323511,1716380366.337988,1716380366.3387458,1716380366.3240051,1716380366.3378804,1716380366.2100267,1716380366.2109494,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9023,1716380366.3388808,1716380366.4670665,1716380366.338881,1716380366.4670658,1716380366.3399296,1716380366.4000423,1716380366.4001122,1716380366.4522808,1716380366.4662673,1716380366.4670644,1716380366.4527893,1716380366.4661775,1716380366.3388915,1716380366.339929,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9024,1716380366.467207,1716380366.6026537,1716380366.4672077,1716380366.602653,1716380366.4682248,1716380366.5265243,1716380366.5265584,1716380366.5875907,1716380366.60186,1716380366.6026514,1716380366.588117,1716380366.6017644,1716380366.4672203,1716380366.468224,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9025,1716380366.6027853,1716380366.7317872,1716380366.6027856,1716380366.7317865,1716380366.6037457,1716380366.6629546,1716380366.6630158,1716380366.7168334,1716380366.7309623,1716380366.731785,1716380366.7173102,1716380366.7308764,1716380366.6027954,1716380366.6037452,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9026,1716380366.731978,1716380371.474607,1716380366.7319784,1716380371.474606,1716380366.7332017,1716380371.2860734,1716380371.286153,1716380371.4597006,1716380371.4737647,1716380371.4746046,1716380371.460241,1716380371.473659,1716380366.7319872,1716380366.7332013,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9027,1716380371.4747276,1716380371.6859791,1716380371.4747279,1716380371.6859784,1716380371.475738,1716380371.5915213,1716380371.5915682,1716380371.6711028,1716380371.6851451,1716380371.6859767,1716380371.6716352,1716380371.685051,1716380371.4747348,1716380371.4757376,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9028,1716380371.6861005,1716380371.8378327,1716380371.6861007,1716380371.8378317,1716380371.6872838,1716380371.7796426,1716380371.7796874,1716380371.8224752,1716380371.8370032,1716380371.83783,1716380371.8230016,1716380371.8368943,1716380371.686113,1716380371.6872833,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9029,1716380371.8379648,1716380371.9936402,1716380371.837965,1716380371.9936395,1716380371.8389406,1716380371.9203756,1716380371.920436,1716380371.9782872,1716380371.9928794,1716380371.9936378,1716380371.978789,1716380371.9927866,1716380371.837976,1716380371.8389404,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9030,1716380371.9937582,1716380372.1452918,1716380371.9937587,1716380372.145291,1716380371.994707,1716380372.0595381,1716380372.0595706,1716380372.1310806,1716380372.1445575,1716380372.1452897,1716380372.1315641,1716380372.1444426,1716380371.9937685,1716380371.9947066,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9031,1716380372.1454053,1716380372.300406,1716380372.1454055,1716380372.3004053,1716380372.1462991,1716380372.2192109,1716380372.2192478,1716380372.2857914,1716380372.2996519,1716380372.3004036,1716380372.2863066,1716380372.299565,1716380372.1454124,1716380372.1462986,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9032,1716380372.3005497,1716380372.4465485,1716380372.30055,1716380372.4465477,1716380372.301518,1716380372.3627253,1716380372.3627965,1716380372.4322903,1716380372.4457963,1716380372.446546,1716380372.4328082,1716380372.4457035,1716380372.3005579,1716380372.3015175,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9033,1716380372.4466689,1716380372.5825262,1716380372.446669,1716380372.5825253,1716380372.4476466,1716380372.5064445,1716380372.5065246,1716380372.5669622,1716380372.5817132,1716380372.5825236,1716380372.5675387,1716380372.5816135,1716380372.4466767,1716380372.4476461,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9034,1716380372.5826614,1716380372.7287753,1716380372.5826616,1716380372.728774,1716380372.5836446,1716380372.6523223,1716380372.6524022,1716380372.7131143,1716380372.7279096,1716380372.7287724,1716380372.71361,1716380372.727818,1716380372.582668,1716380372.5836442,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9035,1716380372.728895,1716380372.8674493,1716380372.7288954,1716380372.8674483,1716380372.7298942,1716380372.7875223,1716380372.7875683,1716380372.8523884,1716380372.866659,1716380372.8674464,1716380372.8528996,1716380372.8665612,1716380372.7289064,1716380372.7298937,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9036,1716380372.8675718,1716380373.0013132,1716380372.8675723,1716380373.0013125,1716380372.8685324,1716380372.9277794,1716380372.9278152,1716380372.9863815,1716380373.000496,1716380373.001311,1716380372.9868937,1716380373.0003567,1716380372.8675792,1716380372.868532,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9037,1716380373.0014317,1716380373.1356802,1716380373.0014322,1716380373.1356795,1716380373.0025015,1716380373.065562,1716380373.0655959,1716380373.1208196,1716380373.1349351,1716380373.135678,1716380373.121317,1716380373.1348412,1716380373.001444,1716380373.0025008,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9038,1716380373.135798,1716380373.2634642,1716380373.1357982,1716380373.2634635,1716380373.1368446,1716380373.1932497,1716380373.1932845,1716380373.2480195,1716380373.2627013,1716380373.263462,1716380373.248518,1716380373.262609,1716380373.1358106,1716380373.136844,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9039,1716380373.2635794,1716380373.3983977,1716380373.2635796,1716380373.398397,1716380373.2645488,1716380373.3245873,1716380373.324624,1716380373.3820422,1716380373.397232,1716380373.3983953,1716380373.3825262,1716380373.39714,1716380373.2635875,1716380373.2645483,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9040,1716380373.3985171,1716380373.5422347,1716380373.3985178,1716380373.542234,1716380373.3995848,1716380373.4551017,1716380373.4551392,1716380373.5275197,1716380373.54147,1716380373.5422323,1716380373.528027,1716380373.541381,1716380373.3985236,1716380373.3995843,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9041,1716380373.542351,1716380373.675958,1716380373.5423517,1716380373.6759572,1716380373.5432916,1716380373.600671,1716380373.6007335,1716380373.661154,1716380373.6751165,1716380373.6759555,1716380373.6616704,1716380373.6750162,1716380373.5423594,1716380373.543291,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9042,1716380373.6760793,1716380373.8022444,1716380373.6760795,1716380373.8022432,1716380373.6771045,1716380373.736885,1716380373.736929,1716380373.7863178,1716380373.8014762,1716380373.8022418,1716380373.7867844,1716380373.8013904,1716380373.6760848,1716380373.6771038,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9043,1716380373.8023746,1716380373.9329863,1716380373.8023748,1716380373.9329855,1716380373.8034408,1716380373.8607163,1716380373.8607998,1716380373.9185386,1716380373.932138,1716380373.9329839,1716380373.9190283,1716380373.932049,1716380373.8023806,1716380373.8034403,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9044,1716380373.9331052,1716380374.0783827,1716380373.9331055,1716380374.0783818,1716380373.934048,1716380373.9929695,1716380373.99304,1716380374.0622666,1716380374.0774896,1716380374.0783803,1716380374.0628262,1716380374.0773525,1716380373.933116,1716380373.9340475,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9045,1716380374.07852,1716380374.2075372,1716380374.0785205,1716380374.2075362,1716380374.079588,1716380374.1341352,1716380374.1342154,1716380374.1906514,1716380374.2066138,1716380374.2075338,1716380374.1912682,1716380374.206485,1716380374.078532,1716380374.079587,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9046,1716380374.207693,1716380374.324506,1716380374.2076936,1716380374.3245049,1716380374.2088923,1716380374.2583785,1716380374.2584326,1716380374.307534,1716380374.3235886,1716380374.324501,1716380374.3081977,1716380374.3234909,1716380374.2077055,1716380374.2088916,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9047,1716380374.3246384,1716380374.4659963,1716380374.324639,1716380374.4659956,1716380374.3257413,1716380374.3840618,1716380374.3841274,1716380374.450166,1716380374.4652002,1716380374.465994,1716380374.4506931,1716380374.465108,1716380374.3246481,1716380374.3257406,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9048,1716380374.466114,1716380374.6056175,1716380374.4661143,1716380374.6056163,1716380374.4671507,1716380374.5274465,1716380374.5274894,1716380374.5889995,1716380374.604683,1716380374.605615,1716380374.5895486,1716380374.6045797,1716380374.4661205,1716380374.46715,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9049,1716380374.6057818,1716380374.7543185,1716380374.605782,1716380374.7543178,1716380374.6067934,1716380374.6738815,1716380374.674005,1716380374.7379878,1716380374.7534351,1716380374.754316,1716380374.738519,1716380374.7533412,1716380374.6057885,1716380374.6067932,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9050,1716380374.7544708,1716380374.887536,1716380374.754471,1716380374.8875353,1716380374.7556298,1716380374.8101447,1716380374.8102171,1716380374.8720765,1716380374.8867207,1716380374.887534,1716380374.8725789,1716380374.8866181,1716380374.7544792,1716380374.7556293,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9051,1716380374.887718,1716380375.0240688,1716380374.8877184,1716380375.024068,1716380374.888838,1716380374.948677,1716380374.9487574,1716380375.008759,1716380375.023268,1716380375.0240664,1716380375.0092754,1716380375.023177,1716380374.8877244,1716380374.8888376,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9052,1716380375.0241888,1716380375.157001,1716380375.024189,1716380375.1570003,1716380375.0252535,1716380375.088482,1716380375.0885732,1716380375.141783,1716380375.1561782,1716380375.1569984,1716380375.1423008,1716380375.156086,1716380375.0241964,1716380375.025253,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9053,1716380375.1571229,1716380375.2941701,1716380375.1571233,1716380375.2941694,1716380375.1580687,1716380375.216578,1716380375.2166617,1716380375.278479,1716380375.2933927,1716380375.2941675,1716380375.2789783,1716380375.2933002,1716380375.1571336,1716380375.1580682,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9054,1716380375.2942996,1716380375.4337444,1716380375.2943,1716380375.4337437,1716380375.2953374,1716380375.3576565,1716380375.357691,1716380375.4192123,1716380375.4330082,1716380375.433742,1716380375.4197109,1716380375.4329221,1716380375.2943087,1716380375.295337,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9055,1716380375.433867,1716380375.5611215,1716380375.4338672,1716380375.5611207,1716380375.4349134,1716380375.4936578,1716380375.4937267,1716380375.5467927,1716380375.5602896,1716380375.5611193,1716380375.547292,1716380375.5601838,1716380375.4338727,1716380375.434913,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9056,1716380375.5612442,1716380375.6994345,1716380375.5612445,1716380375.6994336,1716380375.5622234,1716380375.6254432,1716380375.625478,1716380375.6833503,1716380375.698605,1716380375.699432,1716380375.6839154,1716380375.6985059,1716380375.5612574,1716380375.5622232,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9057,1716380375.6995595,1716380375.8362007,1716380375.69956,1716380375.8362,1716380375.7005947,1716380375.76141,1716380375.7614682,1716380375.8208342,1716380375.8354185,1716380375.836198,1716380375.821345,1716380375.8353195,1716380375.6995676,1716380375.7005942,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9058,1716380375.8363264,1716380375.9713078,1716380375.8363268,1716380375.971307,1716380375.8373642,1716380375.9092534,1716380375.9092984,1716380375.956605,1716380375.9705005,1716380375.9713054,1716380375.9570742,1716380375.9704158,1716380375.8363347,1716380375.8373635,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9059,1716380375.9714277,1716380376.1011257,1716380375.9714284,1716380376.1011248,1716380375.9723735,1716380376.0345728,1716380376.034606,1716380376.0863297,1716380376.1003518,1716380376.1011236,1716380376.0868087,1716380376.100265,1716380375.9714367,1716380375.972373,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9060,1716380376.101278,1716380376.235822,1716380376.1012783,1716380376.235821,1716380376.1023269,1716380376.1612723,1716380376.1613243,1716380376.2199006,1716380376.234984,1716380376.2358196,1716380376.220415,1716380376.2348866,1716380376.101284,1716380376.1023262,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9061,1716380376.2359495,1716380376.3545926,1716380376.23595,1716380376.3545918,1716380376.2370455,1716380376.2933707,1716380376.2934077,1716380376.339561,1716380376.3537602,1716380376.3545902,1716380376.340062,1716380376.3536627,1716380376.235959,1716380376.2370448,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9062,1716380376.3547206,1716380376.4794388,1716380376.354721,1716380376.4794378,1716380376.35582,1716380376.4110577,1716380376.4111762,1716380376.4640815,1716380376.478593,1716380376.4794364,1716380376.4645824,1716380376.4785078,1716380376.3547297,1716380376.3558192,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9063,1716380376.4795656,1716380376.6240394,1716380376.4795659,1716380376.6240385,1716380376.48065,1716380376.5403335,1716380376.5403666,1716380376.6085482,1716380376.6232607,1716380376.6240366,1716380376.609057,1716380376.623158,1716380376.4795723,1716380376.4806495,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9064,1716380376.6241653,1716380376.756954,1716380376.6241655,1716380376.7569528,1716380376.6252809,1716380376.6853924,1716380376.68543,1716380376.741819,1716380376.7560997,1716380376.7569516,1716380376.7423127,1716380376.7560103,1716380376.624171,1716380376.6252801,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9065,1716380376.7570734,1716380376.9065254,1716380376.7570739,1716380376.9065242,1716380376.7580273,1716380376.8383992,1716380376.8384337,1716380376.8911371,1716380376.9057155,1716380376.9065225,1716380376.8916361,1716380376.9056258,1716380376.757081,1716380376.7580268,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9066,1716380376.9066486,1716380377.027606,1716380376.9066489,1716380377.027605,1716380376.907733,1716380376.9648097,1716380376.9649289,1716380377.011285,1716380377.0267506,1716380377.0276031,1716380377.0117927,1716380377.0266557,1716380376.9066548,1716380376.9077325,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9067,1716380377.027739,1716380380.7752092,1716380377.0277393,1716380380.7752082,1716380377.0288978,1716380377.0834599,1716380377.0835443,1716380380.7594533,1716380380.7743752,1716380380.7752063,1716380380.7601295,1716380380.7742324,1716380377.0277457,1716380377.0288975,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9068,1716380380.7753763,1716380381.054087,1716380380.7753766,1716380381.0540862,1716380380.7765493,1716380380.8996296,1716380380.899664,1716380381.0390434,1716380381.0532317,1716380381.0540845,1716380381.0395448,1716380381.0531394,1716380380.7753894,1716380380.7765486,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9069,1716380381.0542047,1716380381.2147565,1716380381.054205,1716380381.2147558,1716380381.0552619,1716380381.1299882,1716380381.1300597,1716380381.1991632,1716380381.2139552,1716380381.214754,1716380381.1996763,1716380381.2138617,1716380381.0542188,1716380381.0552614,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9070,1716380381.2148757,1716380381.3684018,1716380381.2148762,1716380381.3684008,1716380381.215977,1716380381.2914357,1716380381.2914698,1716380381.3506727,1716380381.367542,1716380381.3683994,1716380381.351168,1716380381.3674517,1716380381.2148833,1716380381.2159765,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9071,1716380381.3685496,1716380381.5063653,1716380381.36855,1716380381.5063643,1716380381.3696766,1716380381.441205,1716380381.4412513,1716380381.4912174,1716380381.505549,1716380381.5063627,1716380381.4918237,1716380381.5054593,1716380381.3685584,1716380381.369676,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9072,1716380381.5064826,1716380381.6577394,1716380381.5064828,1716380381.6577384,1716380381.5075555,1716380381.570208,1716380381.5702417,1716380381.6420336,1716380381.656846,1716380381.657737,1716380381.6425352,1716380381.6567414,1716380381.506491,1716380381.507555,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9073,1716380381.657866,1716380381.788706,1716380381.6578662,1716380381.7887053,1716380381.6590202,1716380381.7268088,1716380381.7268558,1716380381.7727613,1716380381.7878072,1716380381.7887034,1716380381.7732751,1716380381.7877166,1716380381.6578724,1716380381.6590197,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9074,1716380381.7888405,1716380381.9249349,1716380381.788841,1716380381.9249341,1716380381.789911,1716380381.863472,1716380381.8635075,1716380381.9091916,1716380381.924058,1716380381.9249322,1716380381.9096773,1716380381.9239676,1716380381.7888465,1716380381.7899106,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9075,1716380381.9250624,1716380382.0532882,1716380381.925063,1716380382.0532873,1716380381.9262772,1716380381.9840722,1716380381.9841223,1716380382.038573,1716380382.052509,1716380382.0532858,1716380382.039058,1716380382.0523984,1716380381.9250689,1716380381.9262764,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9076,1716380382.0534763,1716380382.186464,1716380382.0534768,1716380382.186463,1716380382.054457,1716380382.1161492,1716380382.1162107,1716380382.1710813,1716380382.1856802,1716380382.1864614,1716380382.1715875,1716380382.1855874,1716380382.0534828,1716380382.0544562,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9077,1716380382.1865864,1716380382.3138459,1716380382.1865866,1716380382.313845,1716380382.1875803,1716380382.2457564,1716380382.2458327,1716380382.2981489,1716380382.3130653,1716380382.3138433,1716380382.2986417,1716380382.312973,1716380382.1865928,1716380382.1875799,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9078,1716380382.3139677,1716380382.4396749,1716380382.313968,1716380382.439674,1716380382.3149638,1716380382.370395,1716380382.3704972,1716380382.42457,1716380382.4389052,1716380382.4396725,1716380382.4250765,1716380382.4388072,1716380382.3139746,1716380382.314963,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9079,1716380382.439798,1716380382.5669048,1716380382.4397986,1716380382.5669038,1716380382.4407787,1716380382.5065048,1716380382.50654,1716380382.5517983,1716380382.5661614,1716380382.5669026,1716380382.5522811,1716380382.5660725,1716380382.439806,1716380382.4407783,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9080,1716380382.5670238,1716380382.7046895,1716380382.5670245,1716380382.7046883,1716380382.5680087,1716380382.6323879,1716380382.6324565,1716380382.6885686,1716380382.7037516,1716380382.7046864,1716380382.689167,1716380382.703643,1716380382.5670319,1716380382.5680082,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9081,1716380382.7048247,1716380382.825297,1716380382.704825,1716380382.8252964,1716380382.705886,1716380382.7607155,1716380382.7608101,1716380382.8105278,1716380382.8245203,1716380382.8252947,1716380382.8110273,1716380382.8244057,1716380382.704845,1716380382.7058854,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9082,1716380382.825417,1716380382.9643757,1716380382.8254175,1716380382.9643748,1716380382.8263671,1716380382.901076,1716380382.9011157,1716380382.9497013,1716380382.9635975,1716380382.9643736,1716380382.95021,1716380382.9635131,1716380382.8254266,1716380382.8263667,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9083,1716380382.9645183,1716380383.0914211,1716380382.964519,1716380383.0914204,1716380382.9655304,1716380383.0277445,1716380383.0277827,1716380383.076888,1716380383.0906765,1716380383.0914192,1716380383.0773785,1716380383.0905795,1716380382.9645298,1716380382.96553,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9084,1716380383.0915341,1716380383.2406363,1716380383.0915344,1716380383.2406356,1716380383.0925093,1716380383.1563978,1716380383.1564415,1716380383.226032,1716380383.2398067,1716380383.2406342,1716380383.2265222,1716380383.2397218,1716380383.0915406,1716380383.0925086,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9085,1716380383.240753,1716380383.3671613,1716380383.2407534,1716380383.3671606,1716380383.241733,1716380383.2993867,1716380383.299454,1716380383.3519032,1716380383.366415,1716380383.3671591,1716380383.352402,1716380383.3663294,1716380383.2407596,1716380383.2417326,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9086,1716380383.3673048,1716380383.4907424,1716380383.367305,1716380383.4907417,1716380383.3681881,1716380383.423691,1716380383.4237607,1716380383.4746878,1716380383.489946,1716380383.4907403,1716380383.4753144,1716380383.4898303,1716380383.3673105,1716380383.3681877,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9087,1716380383.4908693,1716380383.6361275,1716380383.4908695,1716380383.6361265,1716380383.491856,1716380383.5684063,1716380383.5684824,1716380383.6203597,1716380383.6353567,1716380383.636125,1716380383.6208673,1716380383.6352656,1716380383.4908764,1716380383.4918556,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9088,1716380383.6362526,1716380383.762478,1716380383.6362529,1716380383.7624774,1716380383.6373327,1716380383.6951578,1716380383.695199,1716380383.7475753,1716380383.7616649,1716380383.7624757,1716380383.7480729,1716380383.7615721,1716380383.6362605,1716380383.6373322,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9089,1716380383.7625952,1716380383.883891,1716380383.7625954,1716380383.8838904,1716380383.7636154,1716380383.8213658,1716380383.8214023,1716380383.8692768,1716380383.8830872,1716380383.883889,1716380383.8697684,1716380383.8829992,1716380383.7626007,1716380383.7636151,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9090,1716380383.8840399,1716380384.0207882,1716380383.88404,1716380384.0207877,1716380383.8850942,1716380383.9432151,1716380383.943275,1716380384.006242,1716380384.019938,1716380384.0207863,1716380384.0067596,1716380384.0198507,1716380383.8840463,1716380383.8850937,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9091,1716380384.0209072,1716380384.1700363,1716380384.0209074,1716380384.1700354,1716380384.0218637,1716380384.0871735,1716380384.0872498,1716380384.1557114,1716380384.1692913,1716380384.1700342,1716380384.1562204,1716380384.169195,1716380384.020913,1716380384.0218632,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9092,1716380384.1701555,1716380384.3058527,1716380384.1701558,1716380384.305852,1716380384.1711588,1716380384.2413197,1716380384.2413511,1716380384.2899861,1716380384.305064,1716380384.3058503,1716380384.290517,1716380384.3049715,1716380384.1701612,1716380384.1711583,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9093,1716380384.3059685,1716380384.4456437,1716380384.305969,1716380384.445643,1716380384.3070784,1716380384.3649573,1716380384.3650289,1716380384.4305868,1716380384.444867,1716380384.4456418,1716380384.4310932,1716380384.4447734,1716380384.3059752,1716380384.3070776,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9094,1716380384.4457664,1716380384.5917776,1716380384.4457667,1716380384.5917768,1716380384.4467187,1716380384.513031,1716380384.5130854,1716380384.5775797,1716380384.590974,1716380384.5917754,1716380384.578077,1716380384.5908866,1716380384.4457753,1716380384.4467182,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9095,1716380384.5918946,1716380384.733695,1716380384.5918949,1716380384.7336943,1716380384.5929964,1716380384.6544108,1716380384.654458,1716380384.7184217,1716380384.7328258,1716380384.7336926,1716380384.7189791,1716380384.7327137,1716380384.5919006,1716380384.592996,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9096,1716380384.7338333,1716380384.8694189,1716380384.7338338,1716380384.869418,1716380384.7350771,1716380384.8061056,1716380384.806147,1716380384.8549287,1716380384.86865,1716380384.8694165,1716380384.8554132,1716380384.8685606,1716380384.733843,1716380384.7350767,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9097,1716380384.8695579,1716380385.004207,1716380384.8695583,1716380385.0042055,1716380384.87055,1716380384.9356415,1716380384.9357336,1716380384.989482,1716380385.0033996,1716380385.004204,1716380384.9899864,1716380385.0033045,1716380384.8695703,1716380384.8705494,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9098,1716380385.0043368,1716380385.1387565,1716380385.004337,1716380385.1387558,1716380385.0053353,1716380385.0615342,1716380385.0615697,1716380385.1246333,1716380385.1379445,1716380385.1387544,1716380385.1251264,1716380385.1378586,1716380385.0043466,1716380385.0053346,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9099,1716380385.1388774,1716380385.2732563,1716380385.1388776,1716380385.2732553,1716380385.1398811,1716380385.1973383,1716380385.1974099,1716380385.2583783,1716380385.2724833,1716380385.273254,1716380385.2588668,1716380385.2723804,1716380385.1388865,1716380385.139881,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
9100,1716380385.273403,1716380385.401417,1716380385.2734032,1716380385.4014163,1716380385.2743626,1716380385.336807,1716380385.3369343,1716380385.387175,1716380385.4006145,1716380385.4014149,1716380385.3876648,1716380385.4005222,1716380385.2734108,1716380385.274362,,,,,,,0.234375,1.171875,,,False,2.34375,1.171875
